T	Ut	Ft	St	Ct
6.6700	-0.3122	-4.7091	0.6592	0.0505
6.6800	-0.3117	-4.7157	0.6593	0.0504
6.6900	-0.3112	-4.7223	0.6594	0.0502
6.7000	-0.3107	-4.7289	0.6594	0.0500
6.7100	-0.3102	-4.7355	0.6595	0.0499
6.7200	-0.3097	-4.7421	0.6596	0.0497
6.7300	-0.3092	-4.7487	0.6597	0.0495
6.7400	-0.3087	-4.7553	0.6597	0.0494
6.7500	-0.3082	-4.7619	0.6598	0.0492
6.7600	-0.3077	-4.7685	0.6599	0.0491
6.7700	-0.3072	-4.7751	0.6600	0.0489
6.7800	-0.3067	-4.7817	0.6600	0.0487
6.7900	-0.3062	-4.7883	0.6601	0.0486
6.8000	-0.3058	-4.7949	0.6602	0.0484
6.8100	-0.3053	-4.8015	0.6602	0.0483
6.8200	-0.3048	-4.8081	0.6603	0.0481
6.8300	-0.3043	-4.8147	0.6604	0.0480
6.8400	-0.3038	-4.8213	0.6604	0.0478
6.8500	-0.3034	-4.8279	0.6605	0.0477
6.8600	-0.3029	-4.8345	0.6606	0.0475
6.8700	-0.3024	-4.8411	0.6607	0.0473
6.8800	-0.3019	-4.8477	0.6607	0.0472
6.8900	-0.3015	-4.8543	0.6608	0.0470
6.9000	-0.3010	-4.8609	0.6609	0.0469
6.9100	-0.3005	-4.8675	0.6609	0.0468
6.9200	-0.3001	-4.8741	0.6610	0.0466
6.9300	-0.2996	-4.8808	0.6611	0.0465
6.9400	-0.2991	-4.8874	0.6611	0.0463
6.9500	-0.2987	-4.8940	0.6612	0.0462
6.9600	-0.2982	-4.9006	0.6613	0.0460
6.9700	-0.2977	-4.9072	0.6613	0.0459
6.9800	-0.2973	-4.9138	0.6614	0.0457
6.9900	-0.2968	-4.9204	0.6615	0.0456
7.0000	-0.2964	-4.9271	0.6615	0.0454
7.0100	-0.2959	-4.9337	0.6616	0.0453
7.0200	-0.2955	-4.9403	0.6617	0.0452
7.0300	-0.2950	-4.9469	0.6617	0.0450
7.0400	-0.2946	-4.9535	0.6618	0.0449
7.0500	-0.2941	-4.9601	0.6618	0.0447
7.0600	-0.2937	-4.9668	0.6619	0.0446
7.0700	-0.2932	-4.9734	0.6620	0.0445
7.0800	-0.2928	-4.9800	0.6620	0.0443
7.0900	-0.2923	-4.9866	0.6621	0.0442
7.1000	-0.2919	-4.9932	0.6622	0.0441
7.1100	-0.2915	-4.9999	0.6622	0.0439
7.1200	-0.2910	-5.0065	0.6623	0.0438
7.1300	-0.2906	-5.0131	0.6623	0.0437
7.1400	-0.2901	-5.0197	0.6624	0.0435
7.1500	-0.2897	-5.0264	0.6625	0.0434
7.1600	-0.2893	-5.0330	0.6625	0.0433
7.1700	-0.2888	-5.0396	0.6626	0.0431
7.1800	-0.2884	-5.0462	0.6626	0.0430
7.1900	-0.2880	-5.0529	0.6627	0.0429
7.2000	-0.2876	-5.0595	0.6628	0.0427
7.2100	-0.2871	-5.0661	0.6628	0.0426
7.2200	-0.2867	-5.0727	0.6629	0.0425
7.2300	-0.2863	-5.0794	0.6629	0.0423
7.2400	-0.2859	-5.0860	0.6630	0.0422
7.2500	-0.2854	-5.0926	0.6631	0.0421
7.2600	-0.2850	-5.0993	0.6631	0.0420
7.2700	-0.2846	-5.1059	0.6632	0.0418
7.2800	-0.2842	-5.1125	0.6632	0.0417
7.2900	-0.2838	-5.1192	0.6633	0.0416
7.3000	-0.2833	-5.1258	0.6633	0.0415
7.3100	-0.2829	-5.1324	0.6634	0.0413
7.3200	-0.2825	-5.1391	0.6635	0.0412
7.3300	-0.2821	-5.1457	0.6635	0.0411
7.3400	-0.2817	-5.1523	0.6636	0.0410
7.3500	-0.2813	-5.1590	0.6636	0.0409
7.3600	-0.2809	-5.1656	0.6637	0.0407
7.3700	-0.2805	-5.1722	0.6637	0.0406
7.3800	-0.2801	-5.1789	0.6638	0.0405
7.3900	-0.2797	-5.1855	0.6638	0.0404
7.4000	-0.2793	-5.1922	0.6639	0.0403
7.4100	-0.2789	-5.1988	0.6640	0.0401
7.4200	-0.2785	-5.2054	0.6640	0.0400
7.4300	-0.2781	-5.2121	0.6641	0.0399
7.4400	-0.2777	-5.2187	0.6641	0.0398
7.4500	-0.2773	-5.2254	0.6642	0.0397
7.4600	-0.2769	-5.2320	0.6642	0.0396
7.4700	-0.2765	-5.2386	0.6643	0.0394
7.4800	-0.2761	-5.2453	0.6643	0.0393
7.4900	-0.2757	-5.2519	0.6644	0.0392
7.5000	-0.2753	-5.2586	0.6644	0.0391
7.5100	-0.2749	-5.2652	0.6645	0.0390
7.5200	-0.2745	-5.2719	0.6645	0.0389
7.5300	-0.2741	-5.2785	0.6646	0.0388
7.5400	-0.2737	-5.2851	0.6646	0.0387
7.5500	-0.2734	-5.2918	0.6647	0.0386
7.5600	-0.2730	-5.2984	0.6647	0.0384
7.5700	-0.2726	-5.3051	0.6648	0.0383
7.5800	-0.2722	-5.3117	0.6648	0.0382
7.5900	-0.2718	-5.3184	0.6649	0.0381
7.6000	-0.2714	-5.3250	0.6649	0.0380
7.6100	-0.2711	-5.3317	0.6650	0.0379
7.6200	-0.2707	-5.3383	0.6650	0.0378
7.6300	-0.2703	-5.3450	0.6651	0.0377
7.6400	-0.2699	-5.3516	0.6651	0.0376
7.6500	-0.2696	-5.3583	0.6652	0.0375
7.6600	-0.2692	-5.3649	0.6652	0.0374
7.6700	-0.2688	-5.3716	0.6653	0.0373
7.6800	-0.2684	-5.3782	0.6653	0.0372
7.6900	-0.2681	-5.3849	0.6654	0.0371
7.7000	-0.2677	-5.3916	0.6654	0.0369
7.7100	-0.2673	-5.3982	0.6655	0.0368
7.7200	-0.2670	-5.4049	0.6655	0.0367
7.7300	-0.2666	-5.4115	0.6656	0.0366
7.7400	-0.2662	-5.4182	0.6656	0.0365
7.7500	-0.2659	-5.4248	0.6657	0.0364
7.7600	-0.2655	-5.4315	0.6657	0.0363
7.7700	-0.2651	-5.4381	0.6658	0.0362
7.7800	-0.2648	-5.4448	0.6658	0.0361
7.7900	-0.2644	-5.4515	0.6659	0.0360
7.8000	-0.2640	-5.4581	0.6659	0.0359
7.8100	-0.2637	-5.4648	0.6660	0.0358
7.8200	-0.2633	-5.4714	0.6660	0.0357
7.8300	-0.2630	-5.4781	0.6660	0.0356
7.8400	-0.2626	-5.4848	0.6661	0.0355
7.8500	-0.2623	-5.4914	0.6661	0.0354
7.8600	-0.2619	-5.4981	0.6662	0.0353
7.8700	-0.2616	-5.5047	0.6662	0.0352
7.8800	-0.2612	-5.5114	0.6663	0.0352
7.8900	-0.2609	-5.5181	0.6663	0.0351
7.9000	-0.2605	-5.5247	0.6664	0.0350
7.9100	-0.2602	-5.5314	0.6664	0.0349
7.9200	-0.2598	-5.5381	0.6664	0.0348
7.9300	-0.2595	-5.5447	0.6665	0.0347
7.9400	-0.2591	-5.5514	0.6665	0.0346
7.9500	-0.2588	-5.5581	0.6666	0.0345
7.9600	-0.2584	-5.5647	0.6666	0.0344
7.9700	-0.2581	-5.5714	0.6667	0.0343
7.9800	-0.2577	-5.5781	0.6667	0.0342
7.9900	-0.2574	-5.5847	0.6667	0.0341
8.0000	-0.2571	-5.5914	0.6668	0.0340
