i	E(i)	g[i]	hist[i]
2886	-12660.000000	2979.311279	2519617
2888	-12656.000000	2981.061182	2520084
2890	-12652.000000	2982.804737	2520267
2892	-12648.000000	2984.546464	2510982
2894	-12644.000000	2986.299131	2513976
2896	-12640.000000	2988.042669	2515566
2898	-12636.000000	2989.789026	2510546
2900	-12632.000000	2991.545288	2514569
2902	-12628.000000	2993.284988	2508921
2904	-12624.000000	2995.025094	2498988
2906	-12620.000000	2996.769451	2500695
2908	-12616.000000	2998.514291	2500528
2910	-12612.000000	3000.256071	2483572
2912	-12608.000000	3002.000623	2486040
2914	-12604.000000	3003.745214	2482930
2916	-12600.000000	3005.484579	2477098
2918	-12596.000000	3007.229692	2474780
2920	-12592.000000	3008.970018	2473308
2922	-12588.000000	3010.710809	2469182
2924	-12584.000000	3012.447874	2461486
2926	-12580.000000	3014.197856	2465185
2928	-12576.000000	3015.940078	2464429
2930	-12572.000000	3017.681730	2459338
2932	-12568.000000	3019.422140	2450902
2934	-12564.000000	3021.166351	2452901
2936	-12560.000000	3022.907129	2449258
2938	-12556.000000	3024.647752	2444678
2940	-12552.000000	3026.389881	2440493
2942	-12548.000000	3028.131320	2434817
2944	-12544.000000	3029.877706	2430676
2946	-12540.000000	3031.621494	2436529
2948	-12536.000000	3033.367010	2442600
2950	-12532.000000	3035.111757	2442078
2952	-12528.000000	3036.848049	2434673
2954	-12524.000000	3038.587312	2438944
2956	-12520.000000	3040.331962	2432697
2958	-12516.000000	3042.073106	2426690
2960	-12512.000000	3043.818296	2425536
2962	-12508.000000	3045.554145	2413903
2964	-12504.000000	3047.299718	2412338
2966	-12500.000000	3049.040142	2409385
2968	-12496.000000	3050.783395	2413788
2970	-12492.000000	3052.521636	2411099
2972	-12488.000000	3054.262214	2415373
2974	-12484.000000	3056.005615	2410879
2976	-12480.000000	3057.750051	2409806
2978	-12476.000000	3059.489250	2406601
2980	-12472.000000	3061.229831	2406487
2982	-12468.000000	3062.965696	2403000
2984	-12464.000000	3064.704910	2403987
2986	-12460.000000	3066.447397	2395096
2988	-12456.000000	3068.175630	2385726
2990	-12452.000000	3069.911905	2384168
2992	-12448.000000	3071.653459	2381668
2994	-12444.000000	3073.400419	2383028
2996	-12440.000000	3075.134799	2371467
2998	-12436.000000	3076.878805	2370464
3000	-12432.000000	3078.608118	2358310
3002	-12428.000000	3080.347299	2357130
3004	-12424.000000	3082.088146	2349307
3006	-12420.000000	3083.826677	2355426
3008	-12416.000000	3085.563222	2348618
3010	-12412.000000	3087.301054	2345328
3012	-12408.000000	3089.028825	2335330
3014	-12404.000000	3090.766740	2335040
3016	-12400.000000	3092.521646	2344734
3018	-12396.000000	3094.253994	2337769
3020	-12392.000000	3095.997867	2333265
3022	-12388.000000	3097.744600	2335488
3024	-12384.000000	3099.473140	2327459
3026	-12380.000000	3101.209188	2326784
3028	-12376.000000	3102.940773	2315689
3030	-12372.000000	3104.677593	2318813
3032	-12368.000000	3106.419900	2317720
3034	-12364.000000	3108.161047	2318124
3036	-12360.000000	3109.897586	2311467
3038	-12356.000000	3111.625726	2308314
3040	-12352.000000	3113.354288	2302312
3042	-12348.000000	3115.102064	2306276
3044	-12344.000000	3116.836530	2306118
3046	-12340.000000	3118.576011	2306955
3048	-12336.000000	3120.312110	2305129
3050	-12332.000000	3122.055082	2307080
3052	-12328.000000	3123.779994	2297877
3054	-12324.000000	3125.515995	2298361
3056	-12320.000000	3127.243866	2298769
3058	-12316.000000	3128.980363	2287854
3060	-12312.000000	3130.714561	2295413
3062	-12308.000000	3132.452535	2295800
3064	-12304.000000	3134.185022	2294862
3066	-12300.000000	3135.921411	2291376
3068	-12296.000000	3137.653244	2288771
3070	-12292.000000	3139.380195	2288163
3072	-12288.000000	3141.114507	2285234
3074	-12284.000000	3142.843488	2281312
3076	-12280.000000	3144.575048	2278352
3078	-12276.000000	3146.300272	2268332
3080	-12272.000000	3148.032501	2268999
3082	-12268.000000	3149.762161	2269255
3084	-12264.000000	3151.491073	2259863
3086	-12260.000000	3153.217292	2257127
3088	-12256.000000	3154.957927	2262225
3090	-12252.000000	3156.684171	2261782
3092	-12248.000000	3158.420644	2262340
3094	-12244.000000	3160.147672	2258506
3096	-12240.000000	3161.877111	2257614
3098	-12236.000000	3163.603151	2251838
3100	-12232.000000	3165.332183	2250265
3102	-12228.000000	3167.059608	2246273
3104	-12224.000000	3168.793209	2243967
3106	-12220.000000	3170.523420	2235606
3108	-12216.000000	3172.249183	2234569
3110	-12212.000000	3173.975894	2226827
3112	-12208.000000	3175.718305	2224794
3114	-12204.000000	3177.441858	2224102
3116	-12200.000000	3179.169126	2221052
3118	-12196.000000	3180.900871	2222569
3120	-12192.000000	3182.627719	2211897
3122	-12188.000000	3184.367864	2218630
3124	-12184.000000	3186.095678	2215420
3126	-12180.000000	3187.814712	2209237
3128	-12176.000000	3189.539033	2208020
3130	-12172.000000	3191.271217	2206921
3132	-12168.000000	3192.997934	2211180
3134	-12164.000000	3194.726989	2205731
3136	-12160.000000	3196.453077	2202280
3138	-12156.000000	3198.174665	2194260
3140	-12152.000000	3199.901178	2190784
3142	-12148.000000	3201.632070	2193572
3144	-12144.000000	3203.355743	2189893
3146	-12140.000000	3205.082122	2189291
3148	-12136.000000	3206.808437	2187889
3150	-12132.000000	3208.529638	2187066
3152	-12128.000000	3210.251295	2187078
3154	-12124.000000	3211.976736	2187218
3156	-12120.000000	3213.703548	2187271
3158	-12116.000000	3215.430818	2188634
3160	-12112.000000	3217.158767	2192795
3162	-12108.000000	3218.877695	2189646
3164	-12104.000000	3220.602607	2188257
3166	-12100.000000	3222.332716	2191800
3168	-12096.000000	3224.055355	2190379
3170	-12092.000000	3225.772960	2188127
3172	-12088.000000	3227.496082	2186035
3174	-12084.000000	3229.212358	2181186
3176	-12080.000000	3230.939218	2186388
3178	-12076.000000	3232.661146	2187126
3180	-12072.000000	3234.386762	2184206
3182	-12068.000000	3236.106981	2177554
3184	-12064.000000	3237.832405	2177667
3186	-12060.000000	3239.549133	2172075
3188	-12056.000000	3241.276447	2177263
3190	-12052.000000	3243.002670	2179549
3192	-12048.000000	3244.718467	2172345
3194	-12044.000000	3246.436576	2168165
3196	-12040.000000	3248.152591	2170763
3198	-12036.000000	3249.875797	2167685
3200	-12032.000000	3251.590507	2164527
3202	-12028.000000	3253.308885	2159768
3204	-12024.000000	3255.028308	2163497
3206	-12020.000000	3256.756944	2164884
3208	-12016.000000	3258.475368	2166827
3210	-12012.000000	3260.186552	2168652
3212	-12008.000000	3261.909763	2177839
3214	-12004.000000	3263.632921	2178926
3216	-12000.000000	3265.353591	2182051
3218	-11996.000000	3267.071292	2177623
3220	-11992.000000	3268.796306	2178435
3222	-11988.000000	3270.518552	2179016
3224	-11984.000000	3272.241958	2182197
3226	-11980.000000	3273.955495	2178038
3228	-11976.000000	3275.671255	2182378
3230	-11972.000000	3277.390846	2177349
3232	-11968.000000	3279.111488	2180883
3234	-11964.000000	3280.835935	2185678
3236	-11960.000000	3282.550191	2187744
3238	-11956.000000	3284.267871	2182101
3240	-11952.000000	3285.987773	2184125
3242	-11948.000000	3287.707117	2180870
3244	-11944.000000	3289.429071	2180860
3246	-11940.000000	3291.156114	2183322
3248	-11936.000000	3292.874898	2184976
3250	-11932.000000	3294.590652	2183577
3252	-11928.000000	3296.302312	2180048
3254	-11924.000000	3298.022899	2181021
3256	-11920.000000	3299.737407	2177807
3258	-11916.000000	3301.446693	2173655
3260	-11912.000000	3303.160858	2171335
3262	-11908.000000	3304.871969	2169866
3264	-11904.000000	3306.589704	2167774
3266	-11900.000000	3308.304311	2163772
3268	-11896.000000	3310.020513	2166080
3270	-11892.000000	3311.739019	2165056
3272	-11888.000000	3313.455303	2165065
3274	-11884.000000	3315.169298	2162218
3276	-11880.000000	3316.876751	2150857
3278	-11876.000000	3318.601150	2156683
3280	-11872.000000	3320.312757	2153520
3282	-11868.000000	3322.024602	2155796
3284	-11864.000000	3323.741369	2156090
3286	-11860.000000	3325.457000	2158683
3288	-11856.000000	3327.167177	2152342
3290	-11852.000000	3328.878116	2151723
3292	-11848.000000	3330.588699	2149601
3294	-11844.000000	3332.302238	2149447
3296	-11840.000000	3334.018964	2150344
3298	-11836.000000	3335.729581	2148020
3300	-11832.000000	3337.445695	2152648
3302	-11828.000000	3339.153120	2151816
3304	-11824.000000	3340.864009	2147959
3306	-11820.000000	3342.569639	2145894
3308	-11816.000000	3344.287092	2149204
3310	-11812.000000	3346.003568	2151178
3312	-11808.000000	3347.721389	2157981
3314	-11804.000000	3349.427726	2152959
3316	-11800.000000	3351.140583	2150391
3318	-11796.000000	3352.850242	2151187
3320	-11792.000000	3354.563226	2155142
3322	-11788.000000	3356.281108	2157233
3324	-11784.000000	3357.999330	2162590
3326	-11780.000000	3359.706941	2159670
3328	-11776.000000	3361.413602	2160910
3330	-11772.000000	3363.123174	2158578
3332	-11768.000000	3364.828315	2155747
3334	-11764.000000	3366.536476	2155027
3336	-11760.000000	3368.240728	2153766
3338	-11756.000000	3369.954595	2151458
3340	-11752.000000	3371.660154	2151150
3342	-11748.000000	3373.367782	2149007
3344	-11744.000000	3375.079481	2155196
3346	-11740.000000	3376.781175	2146844
3348	-11736.000000	3378.484192	2149173
3350	-11732.000000	3380.192543	2156803
3352	-11728.000000	3381.899660	2158270
3354	-11724.000000	3383.605335	2164795
3356	-11720.000000	3385.310247	2162760
3358	-11716.000000	3387.022440	2159704
3360	-11712.000000	3388.721580	2154969
3362	-11708.000000	3390.427009	2153643
3364	-11704.000000	3392.132394	2152256
3366	-11700.000000	3393.837482	2153807
3368	-11696.000000	3395.531767	2158726
3370	-11692.000000	3397.229021	2147400
3372	-11688.000000	3398.928762	2143556
3374	-11684.000000	3400.629583	2141446
3376	-11680.000000	3402.326728	2140813
3378	-11676.000000	3404.023023	2131172
3380	-11672.000000	3405.727062	2132859
3382	-11668.000000	3407.427049	2125556
3384	-11664.000000	3409.130970	2124627
3386	-11660.000000	3410.833503	2126005
3388	-11656.000000	3412.536972	2128373
3390	-11652.000000	3414.239793	2134500
3392	-11648.000000	3415.947649	2132370
3394	-11644.000000	3417.648912	2135618
3396	-11640.000000	3419.347408	2135041
3398	-11636.000000	3421.052431	2132760
3400	-11632.000000	3422.754182	2135474
3402	-11628.000000	3424.456565	2136009
3404	-11624.000000	3426.148971	2137997
3406	-11620.000000	3427.846828	2131007
3408	-11616.000000	3429.539495	2128752
3410	-11612.000000	3431.249214	2131657
3412	-11608.000000	3432.946991	2132873
3414	-11604.000000	3434.645088	2128439
3416	-11600.000000	3436.344867	2129453
3418	-11596.000000	3438.045698	2135548
3420	-11592.000000	3439.749643	2130062
3422	-11588.000000	3441.443603	2125795
3424	-11584.000000	3443.146402	2132728
3426	-11580.000000	3444.846170	2138874
3428	-11576.000000	3446.548126	2134227
3430	-11572.000000	3448.236152	2131685
3432	-11568.000000	3449.943462	2131541
3434	-11564.000000	3451.645589	2131160
3436	-11560.000000	3453.331768	2122961
3438	-11556.000000	3455.026655	2120870
3440	-11552.000000	3456.717956	2124681
3442	-11548.000000	3458.409137	2116769
3444	-11544.000000	3460.106533	2120749
3446	-11540.000000	3461.801097	2112443
3448	-11536.000000	3463.500084	2114603
3450	-11532.000000	3465.195503	2111311
3452	-11528.000000	3466.882637	2108951
3454	-11524.000000	3468.574796	2109718
3456	-11520.000000	3470.266767	2107650
3458	-11516.000000	3471.956653	2103351
3460	-11512.000000	3473.658058	2108723
3462	-11508.000000	3475.345167	2110506
3464	-11504.000000	3477.034330	2105166
3466	-11500.000000	3478.715837	2099140
3468	-11496.000000	3480.410162	2099624
3470	-11492.000000	3482.104663	2097795
3472	-11488.000000	3483.792442	2096883
3474	-11484.000000	3485.496051	2099421
3476	-11480.000000	3487.183998	2090297
3478	-11476.000000	3488.885200	2087555
3480	-11472.000000	3490.575176	2087225
3482	-11468.000000	3492.276668	2087527
3484	-11464.000000	3493.960565	2082462
3486	-11460.000000	3495.644453	2071120
3488	-11456.000000	3497.331781	2070732
3490	-11452.000000	3499.025375	2068943
3492	-11448.000000	3500.717962	2066456
3494	-11444.000000	3502.419822	2076879
3496	-11440.000000	3504.103830	2071186
3498	-11436.000000	3505.803066	2071265
3500	-11432.000000	3507.487571	2069981
3502	-11428.000000	3509.166193	2063818
3504	-11424.000000	3510.848428	2068354
3506	-11420.000000	3512.536045	2072303
3508	-11416.000000	3514.217714	2067142
3510	-11412.000000	3515.905124	2068859
3512	-11408.000000	3517.581819	2061518
3514	-11404.000000	3519.266437	2063875
3516	-11400.000000	3520.954174	2068239
3518	-11396.000000	3522.643470	2071449
3520	-11392.000000	3524.327655	2070105
3522	-11388.000000	3526.015775	2075748
3524	-11384.000000	3527.706791	2074841
3526	-11380.000000	3529.388128	2072598
3528	-11376.000000	3531.075054	2080685
3530	-11372.000000	3532.757518	2080667
3532	-11368.000000	3534.447553	2075018
3534	-11364.000000	3536.130039	2071793
3536	-11360.000000	3537.811708	2076952
3538	-11356.000000	3539.500019	2077951
3540	-11352.000000	3541.183962	2081970
3542	-11348.000000	3542.874044	2082494
3544	-11344.000000	3544.550464	2085651
3546	-11340.000000	3546.241035	2089031
3548	-11336.000000	3547.926983	2089631
3550	-11332.000000	3549.606523	2088798
3552	-11328.000000	3551.286016	2085656
3554	-11324.000000	3552.962940	2083819
3556	-11320.000000	3554.642788	2081583
3558	-11316.000000	3556.327201	2085635
3560	-11312.000000	3558.001526	2083365
3562	-11308.000000	3559.691089	2081611
3564	-11304.000000	3561.361164	2080413
3566	-11300.000000	3563.048776	2089218
3568	-11296.000000	3564.730592	2086870
3570	-11292.000000	3566.413175	2090586
3572	-11288.000000	3568.093862	2101756
3574	-11284.000000	3569.766924	2097584
3576	-11280.000000	3571.449463	2095397
3578	-11276.000000	3573.124670	2097242
3580	-11272.000000	3574.802581	2094859
3582	-11268.000000	3576.480165	2100354
3584	-11264.000000	3578.153043	2096100
3586	-11260.000000	3579.835096	2096500
3588	-11256.000000	3581.509174	2098159
3590	-11252.000000	3583.193319	2101718
3592	-11248.000000	3584.871301	2103758
3594	-11244.000000	3586.545555	2098107
3596	-11240.000000	3588.230199	2103168
3598	-11236.000000	3589.903509	2104586
3600	-11232.000000	3591.576624	2102518
3602	-11228.000000	3593.255016	2100317
3604	-11224.000000	3594.928487	2103136
3606	-11220.000000	3596.596882	2099035
3608	-11216.000000	3598.271677	2104662
3610	-11212.000000	3599.942629	2104076
3612	-11208.000000	3601.614053	2096556
3614	-11204.000000	3603.280761	2090751
3616	-11200.000000	3604.953952	2090349
3618	-11196.000000	3606.624193	2087468
3620	-11192.000000	3608.301876	2088959
3622	-11188.000000	3609.975011	2082904
3624	-11184.000000	3611.634187	2083344
3626	-11180.000000	3613.308380	2082171
3628	-11176.000000	3614.984779	2084511
3630	-11172.000000	3616.664425	2085395
3632	-11168.000000	3618.338060	2085558
3634	-11164.000000	3620.014307	2088606
3636	-11160.000000	3621.691782	2098050
3638	-11156.000000	3623.359600	2094821
3640	-11152.000000	3625.040001	2102579
3642	-11148.000000	3626.708891	2106046
3644	-11144.000000	3628.374204	2097588
3646	-11140.000000	3630.051441	2098465
3648	-11136.000000	3631.723581	2105816
3650	-11132.000000	3633.398529	2105185
3652	-11128.000000	3635.067764	2098125
3654	-11124.000000	3636.742874	2105433
3656	-11120.000000	3638.406448	2096695
3658	-11116.000000	3640.076709	2102403
3660	-11112.000000	3641.745420	2102890
3662	-11108.000000	3643.413166	2098591
3664	-11104.000000	3645.088113	2098724
3666	-11100.000000	3646.760263	2099294
3668	-11096.000000	3648.429258	2102142
3670	-11092.000000	3650.095680	2102813
3672	-11088.000000	3651.754453	2094198
3674	-11084.000000	3653.418071	2095497
3676	-11080.000000	3655.082376	2096668
3678	-11076.000000	3656.755491	2099212
3680	-11072.000000	3658.411640	2098671
3682	-11068.000000	3660.079588	2100198
3684	-11064.000000	3661.744070	2096752
3686	-11060.000000	3663.406297	2094110
3688	-11056.000000	3665.066385	2090066
3690	-11052.000000	3666.733478	2094359
3692	-11048.000000	3668.394308	2087108
3694	-11044.000000	3670.062009	2088190
3696	-11040.000000	3671.721506	2082214
3698	-11036.000000	3673.387321	2088073
3700	-11032.000000	3675.043770	2088315
3702	-11028.000000	3676.707077	2093487
3704	-11024.000000	3678.365188	2083849
3706	-11020.000000	3680.017601	2079377
3708	-11016.000000	3681.681656	2077885
3710	-11012.000000	3683.336771	2080228
3712	-11008.000000	3684.997039	2079683
3714	-11004.000000	3686.657058	2077187
3716	-11000.000000	3688.313732	2079395
3718	-10996.000000	3689.974510	2079823
3720	-10992.000000	3691.629871	2078099
3722	-10988.000000	3693.288337	2081811
3724	-10984.000000	3694.943830	2078840
3726	-10980.000000	3696.610206	2076991
3728	-10976.000000	3698.267460	2075843
3730	-10972.000000	3699.928423	2077376
3732	-10968.000000	3701.595382	2080215
3734	-10964.000000	3703.249271	2076193
3736	-10960.000000	3704.899505	2072065
3738	-10956.000000	3706.554969	2072165
3740	-10952.000000	3708.205585	2072103
3742	-10948.000000	3709.863043	2067446
3744	-10944.000000	3711.521518	2063931
3746	-10940.000000	3713.175214	2055362
3748	-10936.000000	3714.829906	2056773
3750	-10932.000000	3716.490104	2057975
3752	-10928.000000	3718.143636	2055394
3754	-10924.000000	3719.801017	2053919
3756	-10920.000000	3721.451196	2057390
3758	-10916.000000	3723.110159	2058620
3760	-10912.000000	3724.765363	2055592
3762	-10908.000000	3726.421310	2053143
3764	-10904.000000	3728.066978	2048041
3766	-10900.000000	3729.715961	2046127
3768	-10896.000000	3731.371366	2051690
3770	-10892.000000	3733.028085	2052100
3772	-10888.000000	3734.678501	2051797
3774	-10884.000000	3736.332262	2055174
3776	-10880.000000	3737.989963	2060047
3778	-10876.000000	3739.646156	2063865
3780	-10872.000000	3741.301262	2064429
3782	-10868.000000	3742.951975	2062002
3784	-10864.000000	3744.599670	2061485
3786	-10860.000000	3746.258400	2057073
3788	-10856.000000	3747.906595	2059586
3790	-10852.000000	3749.560640	2061644
3792	-10848.000000	3751.212125	2066064
3794	-10844.000000	3752.860044	2063486
3796	-10840.000000	3754.506864	2063468
3798	-10836.000000	3756.151138	2059005
3800	-10832.000000	3757.796097	2055461
3802	-10828.000000	3759.444252	2061127
3804	-10824.000000	3761.092743	2058531
3806	-10820.000000	3762.736139	2060624
3808	-10816.000000	3764.386774	2062988
3810	-10812.000000	3766.028932	2061406
3812	-10808.000000	3767.679615	2065027
3814	-10804.000000	3769.321281	2061907
3816	-10800.000000	3770.965357	2063510
3818	-10796.000000	3772.609180	2065969
3820	-10792.000000	3774.254036	2067495
3822	-10788.000000	3775.901561	2069037
3824	-10784.000000	3777.550064	2073133
3826	-10780.000000	3779.194990	2070830
3828	-10776.000000	3780.842500	2072148
3830	-10772.000000	3782.489093	2072797
3832	-10768.000000	3784.135599	2074016
3834	-10764.000000	3785.778406	2071830
3836	-10760.000000	3787.422014	2072788
3838	-10756.000000	3789.071024	2076250
3840	-10752.000000	3790.709949	2075175
3842	-10748.000000	3792.353267	2074581
3844	-10744.000000	3793.992130	2068907
3846	-10740.000000	3795.638588	2068619
3848	-10736.000000	3797.278808	2068341
3850	-10732.000000	3798.921228	2068858
3852	-10728.000000	3800.557537	2063927
3854	-10724.000000	3802.207124	2065364
3856	-10720.000000	3803.849086	2059543
3858	-10716.000000	3805.491049	2064020
3860	-10712.000000	3807.130884	2066752
3862	-10708.000000	3808.770382	2065635
3864	-10704.000000	3810.412973	2067074
3866	-10700.000000	3812.049921	2057578
3868	-10696.000000	3813.688007	2064299
3870	-10692.000000	3815.331398	2066003
3872	-10688.000000	3816.966304	2065165
3874	-10684.000000	3818.614448	2072373
3876	-10680.000000	3820.255081	2076293
3878	-10676.000000	3821.895878	2080355
3880	-10672.000000	3823.532846	2077170
3882	-10668.000000	3825.172060	2077058
3884	-10664.000000	3826.803238	2075573
3886	-10660.000000	3828.442543	2080243
3888	-10656.000000	3830.080026	2076266
3890	-10652.000000	3831.714222	2079227
3892	-10648.000000	3833.350803	2076193
3894	-10644.000000	3834.982992	2079194
3896	-10640.000000	3836.610811	2072866
3898	-10636.000000	3838.253626	2079720
3900	-10632.000000	3839.886286	2079472
3902	-10628.000000	3841.522854	2077783
3904	-10624.000000	3843.143099	2069202
3906	-10620.000000	3844.779987	2068583
3908	-10616.000000	3846.409486	2067010
3910	-10612.000000	3848.039531	2068235
3912	-10608.000000	3849.672687	2065349
3914	-10604.000000	3851.301012	2067936
3916	-10600.000000	3852.930584	2062811
3918	-10596.000000	3854.556373	2064127
3920	-10592.000000	3856.186863	2064529
3922	-10588.000000	3857.815506	2061245
3924	-10584.000000	3859.441606	2058188
3926	-10580.000000	3861.071663	2056811
3928	-10576.000000	3862.698879	2056617
3930	-10572.000000	3864.332273	2060518
3932	-10568.000000	3865.963508	2057731
3934	-10564.000000	3867.592361	2062943
3936	-10560.000000	3869.216467	2060994
3938	-10556.000000	3870.844169	2062003
3940	-10552.000000	3872.466511	2057727
3942	-10548.000000	3874.090683	2055681
3944	-10544.000000	3875.714142	2056697
3946	-10540.000000	3877.339163	2053840
3948	-10536.000000	3878.972326	2056488
3950	-10532.000000	3880.590393	2054961
3952	-10528.000000	3882.226574	2063739
3954	-10524.000000	3883.849251	2059955
3956	-10520.000000	3885.481786	2066316
3958	-10516.000000	3887.103054	2059799
3960	-10512.000000	3888.719511	2055388
3962	-10508.000000	3890.346081	2061657
3964	-10504.000000	3891.972019	2061377
3966	-10500.000000	3893.595859	2061697
3968	-10496.000000	3895.219694	2062656
3970	-10492.000000	3896.840442	2060269
3972	-10488.000000	3898.463966	2059573
3974	-10484.000000	3900.090536	2059686
3976	-10480.000000	3901.701799	2053724
3978	-10476.000000	3903.323520	2052013
3980	-10472.000000	3904.943548	2047826
3982	-10468.000000	3906.559580	2046910
3984	-10464.000000	3908.183231	2042855
3986	-10460.000000	3909.807707	2046826
3988	-10456.000000	3911.429363	2048701
3990	-10452.000000	3913.052046	2044050
3992	-10448.000000	3914.679300	2051838
3994	-10444.000000	3916.293646	2045010
3996	-10440.000000	3917.912477	2043556
3998	-10436.000000	3919.520117	2037880
4000	-10432.000000	3921.146578	2040810
4002	-10428.000000	3922.756862	2036891
4004	-10424.000000	3924.371336	2028926
4006	-10420.000000	3925.993421	2024584
4008	-10416.000000	3927.619123	2021360
4010	-10412.000000	3929.235897	2016777
4012	-10408.000000	3930.847975	2017394
4014	-10404.000000	3932.467331	2016983
4016	-10400.000000	3934.083366	2014317
4018	-10396.000000	3935.703438	2019579
4020	-10392.000000	3937.323267	2018104
4022	-10388.000000	3938.933645	2012050
4024	-10384.000000	3940.545553	2012246
4026	-10380.000000	3942.165123	2016547
4028	-10376.000000	3943.785000	2019475
4030	-10372.000000	3945.393551	2010991
4032	-10368.000000	3947.004102	2014214
4034	-10364.000000	3948.615829	2017857
4036	-10360.000000	3950.220674	2008244
4038	-10356.000000	3951.834890	2012062
4040	-10352.000000	3953.443443	2012167
4042	-10348.000000	3955.054535	2009981
4044	-10344.000000	3956.666935	2006207
4046	-10340.000000	3958.275160	2003644
4048	-10336.000000	3959.880903	2002220
4050	-10332.000000	3961.490757	1997437
4052	-10328.000000	3963.106331	2003459
4054	-10324.000000	3964.708248	1998713
4056	-10320.000000	3966.323879	1999137
4058	-10316.000000	3967.931291	1993752
4060	-10312.000000	3969.532490	1990855
4062	-10308.000000	3971.143648	1985706
4064	-10304.000000	3972.752582	1985141
4066	-10300.000000	3974.360361	1983670
4068	-10296.000000	3975.957472	1984584
4070	-10292.000000	3977.560852	1974701
4072	-10288.000000	3979.168516	1968652
4074	-10284.000000	3980.774044	1967633
4076	-10280.000000	3982.384504	1968318
4078	-10276.000000	3983.997190	1972596
4080	-10272.000000	3985.600843	1971908
4082	-10268.000000	3987.193226	1964959
4084	-10264.000000	3988.797184	1957775
4086	-10260.000000	3990.408291	1956841
4088	-10256.000000	3992.007478	1955706
4090	-10252.000000	3993.610214	1957043
4092	-10248.000000	3995.212528	1957139
4094	-10244.000000	3996.812675	1951245
4096	-10240.000000	3998.417419	1949065
4098	-10236.000000	4000.023958	1950972
4100	-10232.000000	4001.627180	1948786
4102	-10228.000000	4003.228746	1944450
4104	-10224.000000	4004.832090	1949228
4106	-10220.000000	4006.434994	1946787
4108	-10216.000000	4008.040643	1948500
4110	-10212.000000	4009.643327	1950550
4112	-10208.000000	4011.244690	1945753
4114	-10204.000000	4012.839397	1945327
4116	-10200.000000	4014.439228	1942371
4118	-10196.000000	4016.033329	1938195
4120	-10192.000000	4017.637398	1939993
4122	-10188.000000	4019.233448	1939521
4124	-10184.000000	4020.826565	1937717
4126	-10180.000000	4022.432367	1943140
4128	-10176.000000	4024.031730	1939829
4130	-10172.000000	4025.635883	1945819
4132	-10168.000000	4027.232025	1943131
4134	-10164.000000	4028.827457	1948693
4136	-10160.000000	4030.426885	1952290
4138	-10156.000000	4032.024030	1950124
4140	-10152.000000	4033.623653	1954229
4142	-10148.000000	4035.217474	1946798
4144	-10144.000000	4036.812387	1945948
4146	-10140.000000	4038.401975	1945334
4148	-10136.000000	4039.998222	1946547
4150	-10132.000000	4041.592787	1945302
4152	-10128.000000	4043.184553	1939924
4154	-10124.000000	4044.778663	1940111
4156	-10120.000000	4046.368101	1939434
4158	-10116.000000	4047.964824	1933887
4160	-10112.000000	4049.560577	1931975
4162	-10108.000000	4051.145506	1927392
4164	-10104.000000	4052.737674	1928679
4166	-10100.000000	4054.332413	1935663
4168	-10096.000000	4055.919174	1925907
4170	-10092.000000	4057.509409	1922060
4172	-10088.000000	4059.099815	1925285
4174	-10084.000000	4060.689626	1927724
4176	-10080.000000	4062.281202	1930754
4178	-10076.000000	4063.877264	1927620
4180	-10072.000000	4065.468271	1932314
4182	-10068.000000	4067.060806	1934683
4184	-10064.000000	4068.653610	1933067
4186	-10060.000000	4070.241297	1931062
4188	-10056.000000	4071.831075	1927908
4190	-10052.000000	4073.421673	1922339
4192	-10048.000000	4075.007791	1918586
4194	-10044.000000	4076.595896	1912238
4196	-10040.000000	4078.187645	1913483
4198	-10036.000000	4079.775369	1912778
4200	-10032.000000	4081.364675	1913268
4202	-10028.000000	4082.945198	1908785
4204	-10024.000000	4084.534170	1912530
4206	-10020.000000	4086.115330	1903413
4208	-10016.000000	4087.702911	1900389
4210	-10012.000000	4089.287807	1897491
4212	-10008.000000	4090.871269	1893579
4214	-10004.000000	4092.459131	1897190
4216	-10000.000000	4094.047706	1898277
4218	-9996.000000	4095.633434	1898617
4220	-9992.000000	4097.219841	1899623
4222	-9988.000000	4098.802231	1897001
4224	-9984.000000	4100.387584	1903293
4226	-9980.000000	4101.969150	1899843
4228	-9976.000000	4103.551843	1901270
4230	-9972.000000	4105.128523	1894644
4232	-9968.000000	4106.712284	1895711
4234	-9964.000000	4108.295856	1899225
4236	-9960.000000	4109.880674	1901548
4238	-9956.000000	4111.460394	1903532
4240	-9952.000000	4113.041298	1904959
4242	-9948.000000	4114.620661	1906102
4244	-9944.000000	4116.209703	1910458
4246	-9940.000000	4117.785206	1910481
4248	-9936.000000	4119.364734	1912775
4250	-9932.000000	4120.941858	1910374
4252	-9928.000000	4122.520700	1908878
4254	-9924.000000	4124.100525	1905733
4256	-9920.000000	4125.684042	1915650
4258	-9916.000000	4127.266554	1913812
4260	-9912.000000	4128.844427	1921704
4262	-9908.000000	4130.430473	1924575
4264	-9904.000000	4132.007765	1932042
4266	-9900.000000	4133.576589	1924056
4268	-9896.000000	4135.153694	1930425
4270	-9892.000000	4136.722797	1927165
4272	-9888.000000	4138.302023	1930252
4274	-9884.000000	4139.880815	1934912
4276	-9880.000000	4141.448341	1926713
4278	-9876.000000	4143.026918	1930876
4280	-9872.000000	4144.596817	1932175
4282	-9868.000000	4146.174734	1931320
