T	Ut	Ft	St	Ct
0.0100	-nan	-inf	-nan	-nan
3.5400	-0.6506	-2.7543	0.5943	0.2388
3.5500	-0.6482	-2.7603	0.5950	0.2369
3.5600	-0.6458	-2.7662	0.5956	0.2351
3.5700	-0.6435	-2.7722	0.5963	0.2332
3.5800	-0.6412	-2.7781	0.5969	0.2315
3.5900	-0.6388	-2.7841	0.5976	0.2297
3.6000	-0.6366	-2.7901	0.5982	0.2280
3.6100	-0.6343	-2.7961	0.5988	0.2263
3.6200	-0.6320	-2.8021	0.5995	0.2246
3.6300	-0.6298	-2.8081	0.6001	0.2230
3.6400	-0.6276	-2.8141	0.6007	0.2213
3.6500	-0.6254	-2.8201	0.6013	0.2197
3.6600	-0.6232	-2.8261	0.6019	0.2181
3.6700	-0.6210	-2.8321	0.6025	0.2165
3.6800	-0.6188	-2.8382	0.6031	0.2149
3.6900	-0.6167	-2.8442	0.6037	0.2134
3.7000	-0.6146	-2.8502	0.6042	0.2118
3.7100	-0.6125	-2.8563	0.6048	0.2103
3.7200	-0.6104	-2.8623	0.6054	0.2088
3.7300	-0.6083	-2.8684	0.6059	0.2073
3.7400	-0.6062	-2.8744	0.6065	0.2058
3.7500	-0.6042	-2.8805	0.6070	0.2043
3.7600	-0.6021	-2.8866	0.6076	0.2028
3.7700	-0.6001	-2.8927	0.6081	0.2013
3.7800	-0.5981	-2.8987	0.6086	0.1998
3.7900	-0.5961	-2.9048	0.6092	0.1984
3.8000	-0.5941	-2.9109	0.6097	0.1969
3.8100	-0.5922	-2.9170	0.6102	0.1955
3.8200	-0.5902	-2.9231	0.6107	0.1941
3.8300	-0.5883	-2.9292	0.6112	0.1927
3.8400	-0.5864	-2.9354	0.6117	0.1913
3.8500	-0.5845	-2.9415	0.6122	0.1899
3.8600	-0.5826	-2.9476	0.6127	0.1885
3.8700	-0.5807	-2.9537	0.6132	0.1871
3.8800	-0.5788	-2.9599	0.6137	0.1858
3.8900	-0.5770	-2.9660	0.6141	0.1845
3.9000	-0.5752	-2.9721	0.6146	0.1831
3.9100	-0.5733	-2.9783	0.6151	0.1818
3.9200	-0.5715	-2.9844	0.6155	0.1806
3.9300	-0.5697	-2.9906	0.6160	0.1793
3.9400	-0.5679	-2.9968	0.6165	0.1780
3.9500	-0.5662	-3.0029	0.6169	0.1768
3.9600	-0.5644	-3.0091	0.6174	0.1756
3.9700	-0.5626	-3.0153	0.6178	0.1744
3.9800	-0.5609	-3.0215	0.6182	0.1732
3.9900	-0.5592	-3.0276	0.6187	0.1720
4.0000	-0.5575	-3.0338	0.6191	0.1709
4.0100	-0.5558	-3.0400	0.6195	0.1697
4.0200	-0.5541	-3.0462	0.6199	0.1686
4.0300	-0.5524	-3.0524	0.6204	0.1675
