i	E(i)	g[i]	hist[i]
7214	-18340.000000	7059.259982	3651267
7216	-18336.000000	7060.860198	3652901
7218	-18332.000000	7062.477431	3656179
7220	-18328.000000	7064.091532	3661425
7222	-18324.000000	7065.700875	3664316
7224	-18320.000000	7067.314881	3667428
7226	-18316.000000	7068.929505	3668820
7228	-18312.000000	7070.536364	3665541
7230	-18308.000000	7072.151789	3669659
7232	-18304.000000	7073.762921	3672714
7234	-18300.000000	7075.378441	3675204
7236	-18296.000000	7076.980099	3669262
7238	-18292.000000	7078.591855	3669044
7240	-18288.000000	7080.203782	3673076
7242	-18284.000000	7081.807532	3675725
7244	-18280.000000	7083.417159	3682941
7246	-18276.000000	7085.020667	3678157
7248	-18272.000000	7086.633511	3681078
7250	-18268.000000	7088.239089	3680963
7252	-18264.000000	7089.845334	3682842
7254	-18260.000000	7091.446135	3676287
7256	-18256.000000	7093.050770	3675322
7258	-18252.000000	7094.650271	3674223
7260	-18248.000000	7096.242442	3664881
7262	-18244.000000	7097.847941	3670997
7264	-18240.000000	7099.452548	3671585
7266	-18236.000000	7101.054097	3669668
7268	-18232.000000	7102.657166	3663110
7270	-18228.000000	7104.261744	3666427
7272	-18224.000000	7105.866427	3663781
7274	-18220.000000	7107.473176	3674082
7276	-18216.000000	7109.078705	3675592
7278	-18212.000000	7110.685746	3675426
7280	-18208.000000	7112.295243	3678908
7282	-18204.000000	7113.894270	3677913
7284	-18200.000000	7115.490613	3672344
7286	-18196.000000	7117.101584	3680451
7288	-18192.000000	7118.708870	3685352
7290	-18188.000000	7120.309504	3678125
7292	-18184.000000	7121.913516	3676869
7294	-18180.000000	7123.511569	3672041
7296	-18176.000000	7125.112326	3671219
7298	-18172.000000	7126.713059	3666980
7300	-18168.000000	7128.318398	3665468
7302	-18164.000000	7129.921305	3670197
7304	-18160.000000	7131.522662	3671953
7306	-18156.000000	7133.124331	3668527
7308	-18152.000000	7134.726119	3673141
7310	-18148.000000	7136.324645	3667045
7312	-18144.000000	7137.916754	3661817
7314	-18140.000000	7139.513155	3659657
7316	-18136.000000	7141.119620	3662737
7318	-18132.000000	7142.705716	3660212
7320	-18128.000000	7144.310648	3665875
7322	-18124.000000	7145.902888	3666257
7324	-18120.000000	7147.505421	3664118
7326	-18116.000000	7149.110838	3664981
7328	-18112.000000	7150.705639	3667168
7330	-18108.000000	7152.312161	3666026
7332	-18104.000000	7153.914763	3670483
7334	-18100.000000	7155.512208	3670886
7336	-18096.000000	7157.110720	3672567
7338	-18092.000000	7158.708828	3670662
7340	-18088.000000	7160.312956	3670001
7342	-18084.000000	7161.906966	3670371
7344	-18080.000000	7163.505269	3667512
7346	-18076.000000	7165.102387	3665494
7348	-18072.000000	7166.705472	3666428
7350	-18068.000000	7168.300105	3664193
7352	-18064.000000	7169.903443	3669350
7354	-18060.000000	7171.489384	3662822
7356	-18056.000000	7173.092322	3669281
7358	-18052.000000	7174.689316	3666210
7360	-18048.000000	7176.289729	3662535
7362	-18044.000000	7177.886229	3662899
7364	-18040.000000	7179.474907	3662950
7366	-18036.000000	7181.071415	3661926
7368	-18032.000000	7182.669238	3656173
7370	-18028.000000	7184.259102	3653442
7372	-18024.000000	7185.853425	3648946
7374	-18020.000000	7187.449481	3652375
7376	-18016.000000	7189.052931	3655675
7378	-18012.000000	7190.641226	3648541
7380	-18008.000000	7192.235980	3649735
7382	-18004.000000	7193.829752	3649129
7384	-18000.000000	7195.429064	3650385
7386	-17996.000000	7197.017395	3645786
7388	-17992.000000	7198.607781	3636694
7390	-17988.000000	7200.199811	3639008
7392	-17984.000000	7201.794878	3634117
7394	-17980.000000	7203.395718	3633868
7396	-17976.000000	7204.982293	3630996
7398	-17972.000000	7206.573952	3629654
7400	-17968.000000	7208.161675	3625782
7402	-17964.000000	7209.761975	3632792
7404	-17960.000000	7211.355126	3623478
7406	-17956.000000	7212.951630	3620762
7408	-17952.000000	7214.543868	3627891
7410	-17948.000000	7216.134240	3628226
7412	-17944.000000	7217.728003	3629515
7414	-17940.000000	7219.319869	3630515
7416	-17936.000000	7220.914139	3630452
7418	-17932.000000	7222.496445	3617742
7420	-17928.000000	7224.087819	3618768
7422	-17924.000000	7225.681260	3626086
7424	-17920.000000	7227.268513	3622890
7426	-17916.000000	7228.856116	3622211
7428	-17912.000000	7230.457684	3623292
7430	-17908.000000	7232.046435	3621517
7432	-17904.000000	7233.637753	3623180
7434	-17900.000000	7235.230011	3627500
7436	-17896.000000	7236.817992	3624135
7438	-17892.000000	7238.415238	3621906
7440	-17888.000000	7239.997370	3617925
7442	-17884.000000	7241.587378	3611709
7444	-17880.000000	7243.164687	3609119
7446	-17876.000000	7244.756148	3614299
7448	-17872.000000	7246.343897	3613771
7450	-17868.000000	7247.936909	3614624
7452	-17864.000000	7249.527230	3619928
7454	-17860.000000	7251.115210	3618187
7456	-17856.000000	7252.701079	3617463
7458	-17852.000000	7254.288537	3618044
7460	-17848.000000	7255.875329	3620146
7462	-17844.000000	7257.472090	3626903
7464	-17840.000000	7259.059493	3625283
7466	-17836.000000	7260.645588	3628226
7468	-17832.000000	7262.235365	3635331
7470	-17828.000000	7263.819914	3634413
7472	-17824.000000	7265.405983	3637046
7474	-17820.000000	7266.993773	3638879
7476	-17816.000000	7268.580386	3640021
7478	-17812.000000	7270.159258	3636731
7480	-17808.000000	7271.746813	3636137
7482	-17804.000000	7273.326769	3633887
7484	-17800.000000	7274.918993	3638085
7486	-17796.000000	7276.504212	3639102
7488	-17792.000000	7278.094141	3639909
7490	-17788.000000	7279.676056	3645334
7492	-17784.000000	7281.266140	3649830
7494	-17780.000000	7282.850792	3649108
7496	-17776.000000	7284.436202	3645353
7498	-17772.000000	7286.016564	3642572
7500	-17768.000000	7287.597937	3631993
7502	-17764.000000	7289.184798	3634429
7504	-17760.000000	7290.764899	3636977
7506	-17756.000000	7292.355069	3632750
7508	-17752.000000	7293.930604	3629736
7510	-17748.000000	7295.512471	3626636
7512	-17744.000000	7297.097018	3625659
7514	-17740.000000	7298.685336	3633645
7516	-17736.000000	7300.265500	3632254
7518	-17732.000000	7301.845736	3632469
7520	-17728.000000	7303.420691	3632771
7522	-17724.000000	7305.003619	3630327
7524	-17720.000000	7306.591198	3630988
7526	-17716.000000	7308.172719	3637538
7528	-17712.000000	7309.754656	3638197
7530	-17708.000000	7311.336937	3639354
7532	-17704.000000	7312.920784	3648280
7534	-17700.000000	7314.504649	3649919
7536	-17696.000000	7316.083649	3651596
7538	-17692.000000	7317.661498	3648093
7540	-17688.000000	7319.239487	3651360
7542	-17684.000000	7320.824620	3654170
7544	-17680.000000	7322.411345	3657729
7546	-17676.000000	7323.991362	3661361
7548	-17672.000000	7325.569792	3660853
7550	-17668.000000	7327.154227	3665813
7552	-17664.000000	7328.734540	3666462
7554	-17660.000000	7330.314267	3664252
7556	-17656.000000	7331.890025	3662225
7558	-17652.000000	7333.461651	3659604
7560	-17648.000000	7335.038807	3654792
7562	-17644.000000	7336.621108	3657807
7564	-17640.000000	7338.207442	3665483
7566	-17636.000000	7339.783972	3663801
7568	-17632.000000	7341.359051	3661642
7570	-17628.000000	7342.930396	3657993
7572	-17624.000000	7344.517315	3662824
7574	-17620.000000	7346.087851	3655923
7576	-17616.000000	7347.664250	3655964
7578	-17612.000000	7349.243609	3660065
7580	-17608.000000	7350.813202	3660344
7582	-17604.000000	7352.385586	3655476
7584	-17600.000000	7353.965294	3659428
7586	-17596.000000	7355.544833	3666671
7588	-17592.000000	7357.123463	3675802
7590	-17588.000000	7358.696101	3671131
7592	-17584.000000	7360.266596	3670929
7594	-17580.000000	7361.850230	3671731
7596	-17576.000000	7363.427418	3669636
7598	-17572.000000	7365.003306	3671809
7600	-17568.000000	7366.576180	3670610
7602	-17564.000000	7368.144166	3664442
7604	-17560.000000	7369.716218	3661716
7606	-17556.000000	7371.290431	3663523
7608	-17552.000000	7372.868182	3669537
7610	-17548.000000	7374.446311	3672931
7612	-17544.000000	7376.018187	3675861
7614	-17540.000000	7377.589325	3683106
7616	-17536.000000	7379.161440	3687299
7618	-17532.000000	7380.734782	3685701
7620	-17528.000000	7382.301171	3688716
7622	-17524.000000	7383.876391	3691809
7624	-17520.000000	7385.450764	3695554
7626	-17516.000000	7387.023160	3694346
7628	-17512.000000	7388.599152	3698570
7630	-17508.000000	7390.171380	3701616
7632	-17504.000000	7391.740149	3701543
7634	-17500.000000	7393.314755	3701860
7636	-17496.000000	7394.890908	3707916
7638	-17492.000000	7396.458151	3715613
7640	-17488.000000	7398.028128	3710663
7642	-17484.000000	7399.602276	3717700
7644	-17480.000000	7401.167296	3711083
7646	-17476.000000	7402.730925	3709405
7648	-17472.000000	7404.300152	3711748
7650	-17468.000000	7405.868495	3716703
7652	-17464.000000	7407.434155	3712378
7654	-17460.000000	7409.007773	3720125
7656	-17456.000000	7410.579293	3724422
7658	-17452.000000	7412.145566	3728790
7660	-17448.000000	7413.716284	3730569
7662	-17444.000000	7415.285708	3731435
7664	-17440.000000	7416.858449	3731196
7666	-17436.000000	7418.421978	3729328
7668	-17432.000000	7419.988926	3731854
7670	-17428.000000	7421.557150	3727341
7672	-17424.000000	7423.118563	3728509
7674	-17420.000000	7424.687771	3727964
7676	-17416.000000	7426.254530	3731151
7678	-17412.000000	7427.817242	3726922
7680	-17408.000000	7429.383198	3726284
7682	-17404.000000	7430.952080	3732074
7684	-17400.000000	7432.515517	3726631
7686	-17396.000000	7434.088431	3734105
7688	-17392.000000	7435.647355	3727480
7690	-17388.000000	7437.219653	3734189
7692	-17384.000000	7438.780896	3731622
7694	-17380.000000	7440.342183	3732802
7696	-17376.000000	7441.911192	3735831
7698	-17372.000000	7443.473801	3734748
7700	-17368.000000	7445.038773	3734832
7702	-17364.000000	7446.609341	3735812
7704	-17360.000000	7448.168972	3737708
7706	-17356.000000	7449.726836	3735639
7708	-17352.000000	7451.290579	3731157
7710	-17348.000000	7452.848038	3729572
7712	-17344.000000	7454.408965	3730359
7714	-17340.000000	7455.971560	3732239
7716	-17336.000000	7457.534291	3729708
7718	-17332.000000	7459.098923	3729154
7720	-17328.000000	7460.659535	3730896
7722	-17324.000000	7462.223013	3741487
7724	-17320.000000	7463.778918	3735979
7726	-17316.000000	7465.344712	3738098
7728	-17312.000000	7466.901417	3740952
7730	-17308.000000	7468.468243	3743428
7732	-17304.000000	7470.025887	3740876
7734	-17300.000000	7471.586707	3743081
7736	-17296.000000	7473.144192	3737290
7738	-17292.000000	7474.706284	3736660
7740	-17288.000000	7476.265393	3742530
7742	-17284.000000	7477.832238	3746578
7744	-17280.000000	7479.389704	3742579
7746	-17276.000000	7480.948641	3749523
7748	-17272.000000	7482.515362	3753868
7750	-17268.000000	7484.070784	3754505
7752	-17264.000000	7485.630557	3748307
7754	-17260.000000	7487.196564	3756332
7756	-17256.000000	7488.753600	3751927
7758	-17252.000000	7490.315573	3758801
7760	-17248.000000	7491.869235	3756001
7762	-17244.000000	7493.426491	3755882
7764	-17240.000000	7494.990181	3764618
7766	-17236.000000	7496.542143	3761133
7768	-17232.000000	7498.107176	3764475
7770	-17228.000000	7499.664761	3764490
7772	-17224.000000	7501.223172	3770316
7774	-17220.000000	7502.785418	3773793
7776	-17216.000000	7504.335497	3771133
7778	-17212.000000	7505.893637	3763761
7780	-17208.000000	7507.444651	3756785
7782	-17204.000000	7508.995591	3757234
7784	-17200.000000	7510.550358	3752104
7786	-17196.000000	7512.111088	3758592
7788	-17192.000000	7513.668749	3760631
7790	-17188.000000	7515.227597	3765302
7792	-17184.000000	7516.788397	3765883
7794	-17180.000000	7518.342652	3768172
7796	-17176.000000	7519.893784	3765184
7798	-17172.000000	7521.449313	3767059
7800	-17168.000000	7523.004519	3765767
7802	-17164.000000	7524.556208	3768413
7804	-17160.000000	7526.107226	3754877
7806	-17156.000000	7527.662381	3753352
7808	-17152.000000	7529.212330	3751902
7810	-17148.000000	7530.771117	3756021
7812	-17144.000000	7532.314772	3751971
7814	-17140.000000	7533.870781	3757598
7816	-17136.000000	7535.426859	3759497
7818	-17132.000000	7536.986151	3760765
7820	-17128.000000	7538.534684	3760720
7822	-17124.000000	7540.091141	3763072
7824	-17120.000000	7541.641989	3765575
7826	-17116.000000	7543.202784	3769895
7828	-17112.000000	7544.756278	3770957
7830	-17108.000000	7546.313889	3774230
7832	-17104.000000	7547.856812	3772158
7834	-17100.000000	7549.402956	3768087
7836	-17096.000000	7550.955327	3768876
7838	-17092.000000	7552.496706	3761759
7840	-17088.000000	7554.046750	3763382
7842	-17084.000000	7555.599217	3759878
7844	-17080.000000	7557.147294	3762278
7846	-17076.000000	7558.700776	3764654
7848	-17072.000000	7560.253197	3766770
7850	-17068.000000	7561.796748	3764379
7852	-17064.000000	7563.350310	3763667
7854	-17060.000000	7564.899539	3759433
7856	-17056.000000	7566.452685	3761197
7858	-17052.000000	7568.005021	3763518
7860	-17048.000000	7569.555954	3771004
7862	-17044.000000	7571.107703	3778843
7864	-17040.000000	7572.651680	3773990
7866	-17036.000000	7574.205025	3777312
7868	-17032.000000	7575.765946	3785486
7870	-17028.000000	7577.304347	3783585
7872	-17024.000000	7578.851365	3783394
7874	-17020.000000	7580.393399	3776562
7876	-17016.000000	7581.944678	3783637
7878	-17012.000000	7583.490738	3782166
7880	-17008.000000	7585.033535	3785156
7882	-17004.000000	7586.579176	3789423
7884	-17000.000000	7588.129580	3793429
7886	-16996.000000	7589.678601	3794934
7888	-16992.000000	7591.225502	3795654
7890	-16988.000000	7592.769261	3792172
7892	-16984.000000	7594.318245	3795646
7894	-16980.000000	7595.865681	3795378
7896	-16976.000000	7597.410206	3797196
7898	-16972.000000	7598.951853	3793077
7900	-16968.000000	7600.499615	3797726
7902	-16964.000000	7602.043633	3798954
7904	-16960.000000	7603.589503	3797229
7906	-16956.000000	7605.137578	3795978
7908	-16952.000000	7606.679568	3801233
7910	-16948.000000	7608.223435	3803236
7912	-16944.000000	7609.764048	3805293
7914	-16940.000000	7611.305762	3802891
7916	-16936.000000	7612.850684	3804443
7918	-16932.000000	7614.393078	3803924
7920	-16928.000000	7615.939532	3808849
7922	-16924.000000	7617.474911	3807934
7924	-16920.000000	7619.013182	3807809
7926	-16916.000000	7620.556958	3810546
7928	-16912.000000	7622.099038	3806142
7930	-16908.000000	7623.634499	3802638
7932	-16904.000000	7625.171425	3803222
7934	-16900.000000	7626.709038	3797206
7936	-16896.000000	7628.257069	3803852
7938	-16892.000000	7629.796799	3797460
7940	-16888.000000	7631.328751	3790244
7942	-16884.000000	7632.880160	3793319
7944	-16880.000000	7634.417830	3791403
7946	-16876.000000	7635.961867	3792251
7948	-16872.000000	7637.499444	3792584
7950	-16868.000000	7639.040888	3795067
7952	-16864.000000	7640.580283	3794675
7954	-16860.000000	7642.119809	3798570
7956	-16856.000000	7643.660462	3798532
7958	-16852.000000	7645.199437	3799122
7960	-16848.000000	7646.736498	3799985
7962	-16844.000000	7648.273901	3795299
7964	-16840.000000	7649.806315	3788827
7966	-16836.000000	7651.348118	3798446
7968	-16832.000000	7652.876950	3789854
7970	-16828.000000	7654.422238	3800204
7972	-16824.000000	7655.960824	3799536
7974	-16820.000000	7657.492859	3797976
7976	-16816.000000	7659.020106	3792797
7978	-16812.000000	7660.553790	3793291
7980	-16808.000000	7662.091422	3795793
7982	-16804.000000	7663.618380	3789957
7984	-16800.000000	7665.154604	3791201
7986	-16796.000000	7666.686671	3786145
7988	-16792.000000	7668.225279	3790457
7990	-16788.000000	7669.761187	3792023
7992	-16784.000000	7671.294764	3795887
7994	-16780.000000	7672.832602	3796183
7996	-16776.000000	7674.368269	3794683
7998	-16772.000000	7675.895609	3794201
8000	-16768.000000	7677.425417	3787077
8002	-16764.000000	7678.958819	3786199
8004	-16760.000000	7680.490324	3781247
8006	-16756.000000	7682.030526	3785928
8008	-16752.000000	7683.563069	3781190
8010	-16748.000000	7685.098624	3784957
8012	-16744.000000	7686.629548	3782936
8014	-16740.000000	7688.159441	3780315
8016	-16736.000000	7689.689465	3781792
8018	-16732.000000	7691.220232	3780107
8020	-16728.000000	7692.749098	3782309
8022	-16724.000000	7694.276890	3775696
8024	-16720.000000	7695.803366	3776763
8026	-16716.000000	7697.330370	3774463
8028	-16712.000000	7698.866570	3781866
8030	-16708.000000	7700.396086	3781867
8032	-16704.000000	7701.927258	3780892
8034	-16700.000000	7703.456500	3773473
8036	-16696.000000	7704.986882	3775464
8038	-16692.000000	7706.519717	3777939
8040	-16688.000000	7708.045186	3767390
8042	-16684.000000	7709.574496	3763859
8044	-16680.000000	7711.114737	3768089
8046	-16676.000000	7712.642146	3763815
8048	-16672.000000	7714.173119	3761156
8050	-16668.000000	7715.698754	3759304
8052	-16664.000000	7717.234482	3765332
8054	-16660.000000	7718.758282	3763244
8056	-16656.000000	7720.283316	3761015
8058	-16652.000000	7721.806336	3754386
8060	-16648.000000	7723.331236	3757805
8062	-16644.000000	7724.853323	3746863
8064	-16640.000000	7726.384032	3753707
8066	-16636.000000	7727.909041	3754579
8068	-16632.000000	7729.444956	3759703
8070	-16628.000000	7730.971840	3757936
8072	-16624.000000	7732.500662	3760685
8074	-16620.000000	7734.027667	3755263
8076	-16616.000000	7735.557761	3761987
8078	-16612.000000	7737.082358	3767195
8080	-16608.000000	7738.608866	3768693
8082	-16604.000000	7740.133477	3763064
8084	-16600.000000	7741.664231	3771730
8086	-16596.000000	7743.192706	3771975
8088	-16592.000000	7744.716815	3772667
8090	-16588.000000	7746.245442	3773824
8092	-16584.000000	7747.771496	3772674
8094	-16580.000000	7749.295393	3773675
8096	-16576.000000	7750.822237	3771329
8098	-16572.000000	7752.349650	3778277
8100	-16568.000000	7753.877514	3779492
8102	-16564.000000	7755.400206	3779009
8104	-16560.000000	7756.923077	3770934
8106	-16556.000000	7758.445868	3772183
8108	-16552.000000	7759.963484	3768591
8110	-16548.000000	7761.490109	3770472
8112	-16544.000000	7763.017395	3770736
8114	-16540.000000	7764.535733	3767800
8116	-16536.000000	7766.063742	3773231
8118	-16532.000000	7767.593504	3774943
8120	-16528.000000	7769.117939	3779456
8122	-16524.000000	7770.646159	3784845
8124	-16520.000000	7772.169112	3787789
8126	-16516.000000	7773.685200	3784640
8128	-16512.000000	7775.215245	3790120
8130	-16508.000000	7776.735951	3792624
8132	-16504.000000	7778.256169	3790380
8134	-16500.000000	7779.773966	3788641
8136	-16496.000000	7781.293202	3785088
8138	-16492.000000	7782.812127	3781278
8140	-16488.000000	7784.323437	3782108
8142	-16484.000000	7785.839381	3774679
8144	-16480.000000	7787.355940	3773433
8146	-16476.000000	7788.878945	3772758
8148	-16472.000000	7790.397255	3767382
8150	-16468.000000	7791.911252	3767470
8152	-16464.000000	7793.429762	3767177
8154	-16460.000000	7794.944474	3765468
8156	-16456.000000	7796.460968	3755410
8158	-16452.000000	7797.983080	3767395
8160	-16448.000000	7799.501345	3769795
8162	-16444.000000	7801.016366	3767692
8164	-16440.000000	7802.535262	3764269
8166	-16436.000000	7804.045912	3762831
8168	-16432.000000	7805.562792	3763729
8170	-16428.000000	7807.080826	3764764
8172	-16424.000000	7808.598135	3769779
8174	-16420.000000	7810.109374	3768979
8176	-16416.000000	7811.626873	3766512
8178	-16412.000000	7813.135283	3761455
8180	-16408.000000	7814.646607	3761866
8182	-16404.000000	7816.159594	3764755
8184	-16400.000000	7817.672860	3758144
8186	-16396.000000	7819.187178	3763019
8188	-16392.000000	7820.694417	3761124
8190	-16388.000000	7822.204859	3760751
8192	-16384.000000	7823.718321	3758531
8194	-16380.000000	7825.229813	3760650
8196	-16376.000000	7826.743329	3761078
8198	-16372.000000	7828.255080	3760015
8200	-16368.000000	7829.771067	3763101
8202	-16364.000000	7831.285649	3761630
8204	-16360.000000	7832.803189	3763962
8206	-16356.000000	7834.321850	3765774
8208	-16352.000000	7835.828415	3761328
8210	-16348.000000	7837.344002	3769714
8212	-16344.000000	7838.855797	3768952
8214	-16340.000000	7840.358986	3762860
8216	-16336.000000	7841.877383	3762291
8218	-16332.000000	7843.392373	3765668
8220	-16328.000000	7844.902728	3766601
8222	-16324.000000	7846.413434	3763082
8224	-16320.000000	7847.930481	3766428
8226	-16316.000000	7849.440224	3769012
8228	-16312.000000	7850.953656	3769388
8230	-16308.000000	7852.462159	3768868
8232	-16304.000000	7853.976929	3772736
8234	-16300.000000	7855.488463	3771065
8236	-16296.000000	7857.000456	3769581
8238	-16292.000000	7858.506779	3766596
8240	-16288.000000	7860.018723	3770204
8242	-16284.000000	7861.531790	3770737
8244	-16280.000000	7863.045519	3774131
8246	-16276.000000	7864.553849	3774868
8248	-16272.000000	7866.064305	3775226
8250	-16268.000000	7867.568184	3772396
8252	-16264.000000	7869.071473	3769402
8254	-16260.000000	7870.582921	3768492
8256	-16256.000000	7872.095673	3771690
8258	-16252.000000	7873.600144	3770928
8260	-16248.000000	7875.107289	3772782
8262	-16244.000000	7876.618289	3774097
8264	-16240.000000	7878.123330	3773820
8266	-16236.000000	7879.629803	3772572
8268	-16232.000000	7881.131947	3767480
8270	-16228.000000	7882.635117	3769456
8272	-16224.000000	7884.142540	3767958
8274	-16220.000000	7885.651164	3774187
8276	-16216.000000	7887.158217	3779247
8278	-16212.000000	7888.663374	3781673
8280	-16208.000000	7890.162941	3776978
8282	-16204.000000	7891.675763	3778638
8284	-16200.000000	7893.183262	3784740
8286	-16196.000000	7894.690558	3786183
8288	-16192.000000	7896.199677	3788476
8290	-16188.000000	7897.699461	3783669
8292	-16184.000000	7899.205504	3785261
8294	-16180.000000	7900.706774	3785991
8296	-16176.000000	7902.207186	3785895
8298	-16172.000000	7903.707251	3782767
8300	-16168.000000	7905.213265	3783490
8302	-16164.000000	7906.720763	3782859
8304	-16160.000000	7908.223502	3784477
8306	-16156.000000	7909.727414	3781846
8308	-16152.000000	7911.228520	3783606
8310	-16148.000000	7912.731331	3788522
8312	-16144.000000	7914.228934	3781827
8314	-16140.000000	7915.725407	3781918
8316	-16136.000000	7917.227299	3778332
8318	-16132.000000	7918.735001	3787498
8320	-16128.000000	7920.230469	3782490
8322	-16124.000000	7921.729508	3778638
8324	-16120.000000	7923.220807	3780190
8326	-16116.000000	7924.722193	3778941
8328	-16112.000000	7926.214989	3776626
8330	-16108.000000	7927.719044	3780096
8332	-16104.000000	7929.221623	3785656
8334	-16100.000000	7930.721781	3783209
8336	-16096.000000	7932.219384	3783520
8338	-16092.000000	7933.717133	3780036
8340	-16088.000000	7935.217185	3783337
8342	-16084.000000	7936.716731	3782191
8344	-16080.000000	7938.222550	3783410
8346	-16076.000000	7939.716479	3782757
8348	-16072.000000	7941.218361	3783044
8350	-16068.000000	7942.716773	3781685
8352	-16064.000000	7944.212103	3785479
8354	-16060.000000	7945.702487	3782653
8356	-16056.000000	7947.195107	3782804
8358	-16052.000000	7948.686511	3778701
8360	-16048.000000	7950.181763	3775160
8362	-16044.000000	7951.676880	3772790
8364	-16040.000000	7953.176671	3774082
8366	-16036.000000	7954.668353	3769951
8368	-16032.000000	7956.163273	3769758
8370	-16028.000000	7957.669013	3779685
8372	-16024.000000	7959.162558	3773057
8374	-16020.000000	7960.662459	3772283
8376	-16016.000000	7962.158446	3776169
8378	-16012.000000	7963.651682	3778083
8380	-16008.000000	7965.156968	3783782
8382	-16004.000000	7966.653904	3784108
8384	-16000.000000	7968.146351	3783086
8386	-15996.000000	7969.637101	3782216
8388	-15992.000000	7971.129233	3780661
8390	-15988.000000	7972.627177	3785067
8392	-15984.000000	7974.116627	3787608
8394	-15980.000000	7975.607668	3788809
8396	-15976.000000	7977.102124	3789934
8398	-15972.000000	7978.593157	3786695
8400	-15968.000000	7980.082615	3786988
8402	-15964.000000	7981.575390	3784636
8404	-15960.000000	7983.063162	3783919
8406	-15956.000000	7984.552866	3783971
8408	-15952.000000	7986.048440	3783818
8410	-15948.000000	7987.534203	3779712
8412	-15944.000000	7989.022509	3781605
8414	-15940.000000	7990.507830	3776985
8416	-15936.000000	7992.006770	3781413
8418	-15932.000000	7993.495612	3779593
8420	-15928.000000	7994.976277	3773974
8422	-15924.000000	7996.471711	3778056
8424	-15920.000000	7997.959904	3774358
8426	-15916.000000	7999.456881	3776343
8428	-15912.000000	8000.943980	3778069
8430	-15908.000000	8002.431307	3774387
8432	-15904.000000	8003.927535	3779023
8434	-15900.000000	8005.410294	3775276
8436	-15896.000000	8006.895112	3770648
8438	-15892.000000	8008.379395	3769350
8440	-15888.000000	8009.868157	3769496
8442	-15884.000000	8011.355813	3769608
8444	-15880.000000	8012.842255	3766276
8446	-15876.000000	8014.324011	3757213
8448	-15872.000000	8015.813059	3760803
8450	-15868.000000	8017.299662	3756941
8452	-15864.000000	8018.786244	3757842
8454	-15860.000000	8020.272694	3758240
8456	-15856.000000	8021.756745	3758408
8458	-15852.000000	8023.244660	3759184
8460	-15848.000000	8024.721522	3755771
8462	-15844.000000	8026.197976	3752268
8464	-15840.000000	8027.689198	3751718
8466	-15836.000000	8029.168067	3748399
8468	-15832.000000	8030.658951	3753218
8470	-15828.000000	8032.141785	3750208
8472	-15824.000000	8033.624293	3755159
8474	-15820.000000	8035.097834	3747897
8476	-15816.000000	8036.586632	3749212
8478	-15812.000000	8038.067261	3746738
8480	-15808.000000	8039.549115	3744730
8482	-15804.000000	8041.030392	3746340
8484	-15800.000000	8042.518288	3748414
8486	-15796.000000	8044.002688	3751123
8488	-15792.000000	8045.473113	3747459
8490	-15788.000000	8046.955575	3747690
8492	-15784.000000	8048.434477	3743525
8494	-15780.000000	8049.915802	3743532
8496	-15776.000000	8051.396546	3738510
8498	-15772.000000	8052.876816	3740314
8500	-15768.000000	8054.357058	3738745
8502	-15764.000000	8055.828297	3731490
8504	-15760.000000	8057.309538	3733101
8506	-15756.000000	8058.790980	3734101
8508	-15752.000000	8060.274096	3734207
8510	-15748.000000	8061.754002	3734708
8512	-15744.000000	8063.243659	3740833
8514	-15740.000000	8064.720837	3739318
8516	-15736.000000	8066.206158	3744508
8518	-15732.000000	8067.687781	3748585
8520	-15728.000000	8069.166047	3751626
8522	-15724.000000	8070.649365	3749888
8524	-15720.000000	8072.123888	3748157
8526	-15716.000000	8073.602665	3746274
8528	-15712.000000	8075.076550	3744692
8530	-15708.000000	8076.552918	3748696
8532	-15704.000000	8078.033532	3753284
8534	-15700.000000	8079.511567	3748392
8536	-15696.000000	8080.986804	3747809
8538	-15692.000000	8082.462824	3749253
8540	-15688.000000	8083.933585	3747005
8542	-15684.000000	8085.410025	3752211
8544	-15680.000000	8086.885207	3750221
8546	-15676.000000	8088.356007	3752236
8548	-15672.000000	8089.828461	3748220
8550	-15668.000000	8091.308787	3744927
8552	-15664.000000	8092.777689	3744583
8554	-15660.000000	8094.251873	3748958
8556	-15656.000000	8095.727047	3748520
8558	-15652.000000	8097.202719	3748967
8560	-15648.000000	8098.668713	3741442
8562	-15644.000000	8100.137930	3736803
8564	-15640.000000	8101.609778	3733303
8566	-15636.000000	8103.082856	3735934
8568	-15632.000000	8104.553147	3735568
8570	-15628.000000	8106.030489	3739501
8572	-15624.000000	8107.501883	3735879
8574	-15620.000000	8108.971865	3736145
8576	-15616.000000	8110.443882	3739714
8578	-15612.000000	8111.922833	3743556
8580	-15608.000000	8113.397227	3744777
8582	-15604.000000	8114.865216	3742346
8584	-15600.000000	8116.342028	3743241
8586	-15596.000000	8117.814278	3741832
8588	-15592.000000	8119.290007	3738725
8590	-15588.000000	8120.752354	3737288
8592	-15584.000000	8122.219201	3733378
8594	-15580.000000	8123.693333	3736626
8596	-15576.000000	8125.159422	3730821
8598	-15572.000000	8126.631789	3736259
8600	-15568.000000	8128.097924	3734652
8602	-15564.000000	8129.567620	3735046
8604	-15560.000000	8131.033894	3729360
8606	-15556.000000	8132.501137	3732640
8608	-15552.000000	8133.963807	3728018
8610	-15548.000000	8135.427382	3723573
